,air_temp_set_1,air_temp_set_2,dew_point_temperature_set_1d,relative_humidity_set_1,solar_radiation_set_1
2018-11-24 12:30:00+00:00,13.120000000000001,13.19,12.36,95.2,0.2
2018-11-24 13:00:00+00:00,12.934999999999999,12.985,12.175,95.2,0.2
2018-11-24 13:30:00+00:00,12.75,12.775,11.989999999999998,95.2,0.2
2018-11-24 14:00:00+00:00,12.55,12.57,11.809999999999999,95.3,0.195
2018-11-24 14:30:00+00:00,12.469999999999999,12.49,11.73,95.3,0.21000000000000002
2018-11-24 15:00:00+00:00,12.32,12.36,11.579999999999998,95.3,2.48
2018-11-24 15:30:00+00:00,12.375,12.4,11.635000000000002,95.3,16.505000000000003
2018-11-24 16:00:00+00:00,12.469999999999999,12.485,11.73,95.3,41.65
2018-11-24 16:30:00+00:00,12.555,12.575,11.815000000000001,95.3,59.275000000000006
2018-11-24 17:00:00+00:00,12.43,12.425,11.69,95.3,82.55
2018-11-24 17:30:00+00:00,12.23,12.190000000000001,11.49,95.3,143.4
2018-11-24 18:00:00+00:00,11.73,11.695,10.99,95.3,133.1
2018-11-24 18:30:00+00:00,11.58,11.504999999999999,10.85,95.3,176.4
2018-11-24 19:00:00+00:00,11.825,11.765,11.085,95.3,413.0
2018-11-24 19:30:00+00:00,12.325,12.350000000000001,11.575,95.25,478.35
2018-11-24 20:00:00+00:00,12.79,12.844999999999999,12.02,95.1,543.8499999999999
2018-11-24 20:30:00+00:00,13.99,13.315000000000001,13.075,94.3,505.4
2018-11-24 21:00:00+00:00,14.075,13.825,11.32,83.65,454.95
2018-11-24 21:30:00+00:00,14.055,13.77,10.879999999999999,81.35,435.54999999999995
2018-11-24 22:00:00+00:00,14.425,14.190000000000001,10.879999999999999,79.435,453.54999999999995
2018-11-24 22:30:00+00:00,14.535,14.3,10.54,77.125,385.5
2018-11-24 23:00:00+00:00,14.79,14.594999999999999,10.594999999999999,76.15,332.65
2018-11-24 23:30:00+00:00,14.355,14.3,10.305,76.805,213.2
2018-11-25 00:00:00+00:00,13.735,13.64,10.295,79.91,114.05
2018-11-25 00:30:00+00:00,12.93,12.899999999999999,10.165,83.44999999999999,31.535
2018-11-25 01:00:00+00:00,12.52,12.545,10.105,85.35,2.665
2018-11-25 01:30:00+00:00,12.23,12.35,10.025,86.55,0.01
2018-11-25 02:00:00+00:00,12.225,12.495,9.555,83.9,0.0
2018-11-25 02:30:00+00:00,12.245000000000001,12.43,9.385,82.85,0.0
2018-11-25 03:00:00+00:00,12.05,12.305,9.379999999999999,83.9,0.015
2018-11-25 03:30:00+00:00,12.030000000000001,12.275,9.364999999999998,83.9,0.04
2018-11-25 04:00:00+00:00,11.705,12.125,9.215,84.85,0.085
2018-11-25 04:30:00+00:00,11.925,12.195,9.395,84.65,0.09
2018-11-25 05:00:00+00:00,11.545,11.885,9.375,86.65,0.14
2018-11-25 05:30:00+00:00,11.625,12.085,9.425,86.5,0.155
2018-11-25 06:00:00+00:00,11.675,11.965,9.385,86.0,0.18
2018-11-25 06:30:00+00:00,11.235,11.52,9.26,87.75,0.16
2018-11-25 07:00:00+00:00,11.719999999999999,12.055,9.365,85.6,0.12
2018-11-25 07:30:00+00:00,11.57,11.870000000000001,9.35,86.4,0.12000000000000001
2018-11-25 08:00:00+00:00,11.22,11.440000000000001,9.2,87.5,0.155
2018-11-25 08:30:00+00:00,11.08,11.395,9.265,88.69999999999999,0.19
2018-11-25 09:00:00+00:00,11.34,11.725000000000001,9.445,88.25,0.15
2018-11-25 09:30:00+00:00,11.315,11.705,9.309999999999999,87.6,0.095
2018-11-25 10:00:00+00:00,11.495000000000001,11.835,9.2,85.95,0.11499999999999999
2018-11-25 10:30:00+00:00,11.455,11.8,9.120000000000001,85.7,0.07
2018-11-25 11:00:00+00:00,11.38,11.780000000000001,9.14,86.25,0.11499999999999999
2018-11-25 11:30:00+00:00,10.96,11.26,8.98,87.69999999999999,0.16999999999999998
2018-11-25 12:00:00+00:00,10.395,10.72,8.79,89.9,0.195
2018-11-25 12:30:00+00:00,10.075,10.365,8.77,91.7,0.18
2018-11-25 13:00:00+00:00,10.115,10.425,8.695,91.0,0.15000000000000002
2018-11-25 13:30:00+00:00,9.725,10.07,8.555,92.5,0.095
2018-11-25 14:00:00+00:00,9.93,10.24,8.61,91.6,0.065
2018-11-25 14:30:00+00:00,9.725,9.96,8.5,92.15,0.115
2018-11-25 15:00:00+00:00,9.915,10.56,8.695,92.19999999999999,3.57
2018-11-25 15:30:00+00:00,9.93,10.43,8.73,92.35,44.17
2018-11-25 16:00:00+00:00,10.305,10.58,8.795,90.45,128.75
2018-11-25 16:30:00+00:00,9.59,9.594999999999999,8.66,94.0,173.55
2018-11-25 17:00:00+00:00,10.524999999999999,10.835,9.684999999999999,94.6,262.25
2018-11-25 17:30:00+00:00,10.655,10.91,9.84,94.75,333.45
2018-11-25 18:00:00+00:00,10.85,10.940000000000001,10.04,94.8,370.4
2018-11-25 18:30:00+00:00,10.92,10.825,10.120000000000001,94.85,330.25
2018-11-25 19:00:00+00:00,11.645,11.6,10.835,94.85,447.35
2018-11-25 19:30:00+00:00,12.629999999999999,12.52,11.765,94.55000000000001,483.05
2018-11-25 20:00:00+00:00,13.32,13.245000000000001,10.649999999999999,84.125,488.0
2018-11-25 20:30:00+00:00,14.67,14.175,9.940000000000001,73.5,477.1
2018-11-25 21:00:00+00:00,14.975,14.65,10.495000000000001,74.77000000000001,450.9
2018-11-25 21:30:00+00:00,14.969999999999999,14.64,10.125,73.00999999999999,416.25
2018-11-25 22:00:00+00:00,15.605,15.285,8.94,64.745,377.2
2018-11-25 22:30:00+00:00,15.925,15.665,8.635000000000002,62.16,333.5
2018-11-25 23:00:00+00:00,15.665,15.485,8.735,63.635000000000005,254.85000000000002
2018-11-25 23:30:00+00:00,15.23,15.18,8.82,65.78999999999999,175.55
2018-11-26 00:00:00+00:00,14.79,14.8,8.95,68.28999999999999,126.14999999999999
2018-11-26 00:30:00+00:00,14.135,14.195,9.225,72.53,30.22
2018-11-26 01:00:00+00:00,14.719999999999999,15.09,7.050000000000001,60.635,3.155
2018-11-26 01:30:00+00:00,14.84,15.274999999999999,5.165,52.605000000000004,0.0
2018-11-26 02:00:00+00:00,14.85,15.285,5.155,52.525000000000006,0.0
2018-11-26 02:30:00+00:00,14.475000000000001,15.165,5.225,54.06,0.0
2018-11-26 03:00:00+00:00,14.4,15.035,5.225,54.334999999999994,0.0
2018-11-26 03:30:00+00:00,14.29,15.100000000000001,5.75,56.775,0.005
2018-11-26 04:00:00+00:00,14.21,14.675,5.779999999999999,57.155,0.01
2018-11-26 04:30:00+00:00,14.04,14.625,5.9,58.275000000000006,0.015
2018-11-26 05:00:00+00:00,13.59,14.04,6.640000000000001,63.085,0.015
2018-11-26 05:30:00+00:00,13.6,13.915,6.895,64.16499999999999,0.025
2018-11-26 06:00:00+00:00,13.455,13.774999999999999,7.245,66.33,0.03
2018-11-26 06:30:00+00:00,13.510000000000002,13.754999999999999,7.865,68.905,0.025
2018-11-26 07:00:00+00:00,13.465,13.855,8.265,71.025,0.03
2018-11-26 07:30:00+00:00,13.385,14.129999999999999,8.205,71.095,0.035
2018-11-26 08:00:00+00:00,13.535,14.46,7.92,69.065,0.045
2018-11-26 08:30:00+00:00,14.1,14.815000000000001,8.219999999999999,67.955,0.03
2018-11-26 09:00:00+00:00,13.02,13.43,8.055,72.105,0.05
2018-11-26 09:30:00+00:00,12.4,13.365,8.03,74.9,0.035
2018-11-26 10:00:00+00:00,12.915,13.65,7.924999999999999,71.91499999999999,0.06
2018-11-26 10:30:00+00:00,12.530000000000001,13.135,7.855,73.4,0.075
2018-11-26 11:00:00+00:00,12.595,13.379999999999999,7.835,72.995,0.06
2018-11-26 11:30:00+00:00,12.094999999999999,12.385,7.7,74.75,0.12
2018-11-26 12:00:00+00:00,11.3,11.56,7.32,76.72999999999999,0.1
2018-11-26 12:30:00+00:00,11.46,11.75,7.365,76.155,0.05
2018-11-26 13:00:00+00:00,12.004999999999999,12.875,6.02,67.28,0.015
2018-11-26 13:30:00+00:00,12.23,12.59,5.9399999999999995,65.91499999999999,0.085
2018-11-26 14:00:00+00:00,11.825,12.355,5.970000000000001,67.6,0.06
2018-11-26 14:30:00+00:00,12.085,12.594999999999999,6.1850000000000005,67.465,0.135
2018-11-26 15:00:00+00:00,11.575,11.9,6.855,73.02000000000001,6.345
2018-11-26 15:30:00+00:00,11.165,11.405,7.41,77.86500000000001,51.05500000000001
2018-11-26 16:00:00+00:00,11.125,11.46,7.609999999999999,79.17500000000001,105.69999999999999
2018-11-26 16:30:00+00:00,11.14,11.335,7.895,80.72999999999999,184.4
2018-11-26 17:00:00+00:00,11.26,11.32,8.45,83.0,232.55
2018-11-26 17:30:00+00:00,12.12,12.26,8.81,80.38499999999999,231.85
2018-11-26 18:00:00+00:00,12.25,12.24,9.015,80.8,314.7
2018-11-26 18:30:00+00:00,13.315000000000001,13.27,9.405000000000001,77.405,398.2
2018-11-26 19:00:00+00:00,14.024999999999999,13.975,9.555,74.685,431.9
2018-11-26 19:30:00+00:00,14.725000000000001,14.58,9.555,71.39500000000001,377.15
2018-11-26 20:00:00+00:00,14.71,14.555,9.68,72.03,342.6
2018-11-26 20:30:00+00:00,14.91,14.705,9.675,71.125,321.65
2018-11-26 21:00:00+00:00,16.515,16.355,9.805,64.815,442.05
2018-11-26 21:30:00+00:00,17.305,17.015,9.905000000000001,62.015,391.85
2018-11-26 22:00:00+00:00,16.045,15.895,10.05,67.82,148.55
2018-11-26 22:30:00+00:00,16.38,16.255000000000003,10.36,67.745,232.1
2018-11-26 23:00:00+00:00,16.5,16.445,10.260000000000002,66.79499999999999,175.75
2018-11-26 23:30:00+00:00,16.69,16.595,10.335,66.33000000000001,115.30000000000001
2018-11-27 00:00:00+00:00,15.745000000000001,15.75,10.53,71.355,52.485
2018-11-27 00:30:00+00:00,15.274999999999999,15.32,10.375,72.78,17.075
2018-11-27 01:00:00+00:00,14.8,14.934999999999999,9.835,72.38499999999999,1.075
2018-11-27 01:30:00+00:00,14.885000000000002,15.1,9.515,70.475,0.0
2018-11-27 02:00:00+00:00,14.61,14.754999999999999,9.375,71.035,0.0
2018-11-27 02:30:00+00:00,14.695,14.89,8.885,68.39,0.0
2018-11-27 03:00:00+00:00,14.190000000000001,14.379999999999999,8.96,71.0,0.0
2018-11-27 03:30:00+00:00,13.895,14.100000000000001,9.125,73.15,0.0
2018-11-27 04:00:00+00:00,13.96,14.175,9.115,72.795,0.0
2018-11-27 04:30:00+00:00,13.8,14.105,9.075,73.35,0.0
2018-11-27 05:00:00+00:00,13.86,14.105,9.11,73.245,0.0
2018-11-27 05:30:00+00:00,13.92,14.254999999999999,9.045,72.66499999999999,0.0
2018-11-27 06:00:00+00:00,13.754999999999999,14.21,8.92,72.84,0.0
2018-11-27 06:30:00+00:00,12.95,13.17,9.15,77.91,0.0
2018-11-27 07:00:00+00:00,12.504999999999999,12.774999999999999,9.325,81.15,0.0
2018-11-27 07:30:00+00:00,12.01,12.165,9.530000000000001,84.95,0.01
2018-11-27 08:00:00+00:00,11.285,11.365,9.94,91.55000000000001,0.01
2018-11-27 08:30:00+00:00,11.105,11.33,9.920000000000002,92.5,0.09000000000000001
2018-11-27 09:00:00+00:00,11.245000000000001,11.335,10.035,92.35,0.13
2018-11-27 09:30:00+00:00,11.045,11.065,9.985,93.25,0.165
2018-11-27 10:00:00+00:00,10.925,10.905,9.885,93.4,0.175
2018-11-27 10:30:00+00:00,10.785,10.775,9.775,93.55,0.19
2018-11-27 11:00:00+00:00,10.55,10.56,9.629999999999999,94.1,0.18
2018-11-27 11:30:00+00:00,10.36,10.61,9.08,91.9,0.2
2018-11-27 12:00:00+00:00,10.655000000000001,10.97,8.455,86.4,0.2
2018-11-27 12:30:00+00:00,11.08,11.355,8.235,82.8,0.085
2018-11-27 13:00:00+00:00,11.635,11.92,7.949999999999999,78.32499999999999,0.04
2018-11-27 13:30:00+00:00,11.02,11.129999999999999,8.02,81.95,0.095
2018-11-27 14:00:00+00:00,10.74,10.76,9.18,90.19999999999999,0.135
2018-11-27 14:30:00+00:00,10.595,10.565,9.425,92.55,0.155
2018-11-27 15:00:00+00:00,10.495000000000001,10.485,9.455,93.35,2.18
2018-11-27 15:30:00+00:00,10.585,10.55,9.39,92.4,16.62
2018-11-27 16:00:00+00:00,11.04,11.05,9.41,89.80000000000001,22.775
2018-11-27 16:30:00+00:00,10.96,10.96,9.555,91.15,17.71
2018-11-27 17:00:00+00:00,10.97,10.98,9.844999999999999,92.85,32.83
2018-11-27 17:30:00+00:00,11.14,11.16,10.185,93.9,50.195
2018-11-27 18:00:00+00:00,11.36,11.364999999999998,10.475000000000001,94.35,51.915
2018-11-27 18:30:00+00:00,11.425,11.415,10.57,94.55,45.685
2018-11-27 19:00:00+00:00,11.5,11.435,10.67,94.7,46.195
2018-11-27 19:30:00+00:00,11.565000000000001,11.445,10.735,94.7,75.16499999999999
2018-11-27 20:00:00+00:00,11.899999999999999,11.735,11.045,94.55000000000001,81.15
2018-11-27 20:30:00+00:00,12.115,11.94,10.78,91.65,75.945
2018-11-27 21:00:00+00:00,12.78,12.195,10.74,87.55,90.15
2018-11-27 21:30:00+00:00,13.05,12.469999999999999,10.879999999999999,86.8,94.87
2018-11-27 22:00:00+00:00,13.02,12.555,10.879999999999999,86.95,44.175
2018-11-27 22:30:00+00:00,12.754999999999999,12.719999999999999,11.29,90.9,46.32
2018-11-27 23:00:00+00:00,12.87,12.865,11.495000000000001,91.44999999999999,57.3
2018-11-27 23:30:00+00:00,12.809999999999999,12.83,11.594999999999999,92.4,30.965
2018-11-28 00:00:00+00:00,12.59,12.6,11.285,91.85,15.515
2018-11-28 00:30:00+00:00,12.68,12.735,11.385,91.9,3.5500000000000003
2018-11-28 01:00:00+00:00,12.865,12.95,11.655000000000001,92.45,0.33499999999999996
2018-11-28 01:30:00+00:00,13.0,13.075,11.895,93.05000000000001,0.16
2018-11-28 02:00:00+00:00,13.165,13.239999999999998,12.120000000000001,93.44999999999999,0.175
2018-11-28 02:30:00+00:00,13.165,13.23,12.165,93.7,0.16
2018-11-28 03:00:00+00:00,13.129999999999999,13.175,12.129999999999999,93.7,0.07500000000000001
2018-11-28 03:30:00+00:00,13.120000000000001,13.165,12.100000000000001,93.6,0.10500000000000001
2018-11-28 04:00:00+00:00,12.995000000000001,13.01,11.940000000000001,93.35,0.135
2018-11-28 04:30:00+00:00,13.055,13.105,11.94,93.0,0.175
2018-11-28 05:00:00+00:00,13.135000000000002,13.21,12.02,93.0,0.165
2018-11-28 05:30:00+00:00,13.245000000000001,13.335,12.09,92.80000000000001,0.14
2018-11-28 06:00:00+00:00,13.33,13.39,12.135000000000002,92.55,0.15000000000000002
2018-11-28 06:30:00+00:00,13.27,13.34,12.145,92.94999999999999,0.16499999999999998
2018-11-28 07:00:00+00:00,13.2,13.27,12.18,93.6,0.18
2018-11-28 07:30:00+00:00,13.295,13.39,12.309999999999999,93.80000000000001,0.2
2018-11-28 08:00:00+00:00,13.504999999999999,13.57,12.305,92.5,0.155
2018-11-28 08:30:00+00:00,13.44,13.524999999999999,12.23,92.45,0.15500000000000003
2018-11-28 09:00:00+00:00,13.615,13.675,12.370000000000001,92.25,0.165
2018-11-28 09:30:00+00:00,13.375,13.425,12.145,92.35,0.155
2018-11-28 10:00:00+00:00,13.425,13.5,12.219999999999999,92.5,0.11
2018-11-28 10:30:00+00:00,13.635,13.719999999999999,12.415,92.4,0.060000000000000005
2018-11-28 11:00:00+00:00,13.504999999999999,13.57,12.4,93.1,0.14500000000000002
2018-11-28 11:30:00+00:00,13.469999999999999,13.524999999999999,12.42,93.45,0.195
2018-11-28 12:00:00+00:00,13.32,13.370000000000001,12.3,93.6,0.2
2018-11-28 12:30:00+00:00,13.32,13.344999999999999,12.26,93.35,0.2
2018-11-28 13:00:00+00:00,13.35,13.364999999999998,12.305,93.45,0.2
2018-11-28 13:30:00+00:00,13.04,13.105,12.07,93.9,0.2
2018-11-28 14:00:00+00:00,13.004999999999999,13.07,12.125,94.45,0.2
2018-11-28 14:30:00+00:00,12.83,12.875,11.97,94.55,0.2
2018-11-28 15:00:00+00:00,12.835,12.879999999999999,12.004999999999999,94.75,0.5
2018-11-28 15:30:00+00:00,12.815000000000001,12.85,12.0,94.85,4.765
2018-11-28 16:00:00+00:00,12.79,12.795,11.98,94.9,27.0
2018-11-28 16:30:00+00:00,12.8,12.8,12.01,95.0,29.975
2018-11-28 17:00:00+00:00,12.675,12.675,11.885,95.0,26.44
2018-11-28 17:30:00+00:00,12.445,12.42,11.655,95.0,100.44999999999999
2018-11-28 18:00:00+00:00,12.6,12.61,11.83,95.1,61.41
2018-11-28 18:30:00+00:00,12.585,12.58,11.815,95.1,73.97
2018-11-28 19:00:00+00:00,12.735,12.684999999999999,11.965,95.1,124.8
2018-11-28 19:30:00+00:00,12.855,12.795,12.085,95.1,140.6
2018-11-28 20:00:00+00:00,13.225,13.36,12.425,94.95,478.25
2018-11-28 20:30:00+00:00,13.335,14.035,12.485,94.65,383.8
2018-11-28 21:00:00+00:00,13.585,14.25,11.35,86.6,450.45000000000005
2018-11-28 21:30:00+00:00,14.585,14.455,11.105,79.815,198.14999999999998
2018-11-28 22:00:00+00:00,14.879999999999999,14.645,11.08,78.19999999999999,249.55
2018-11-28 22:30:00+00:00,15.065000000000001,14.879999999999999,10.2,72.93,136.0
2018-11-28 23:00:00+00:00,15.475000000000001,15.245000000000001,9.52,67.88499999999999,214.65
2018-11-28 23:30:00+00:00,15.795,15.655000000000001,9.48,66.33,232.85
2018-11-29 00:00:00+00:00,15.55,15.41,9.370000000000001,66.88499999999999,114.51500000000001
2018-11-29 00:30:00+00:00,14.440000000000001,14.504999999999999,9.56,72.74000000000001,21.155
2018-11-29 01:00:00+00:00,14.045,14.15,9.8,75.785,2.885
2018-11-29 01:30:00+00:00,13.905,14.05,9.915,77.065,0.0
2018-11-29 02:00:00+00:00,13.66,13.754999999999999,10.425,81.04499999999999,0.0
2018-11-29 02:30:00+00:00,13.55,13.71,11.035,84.9,0.02
2018-11-29 03:00:00+00:00,13.635000000000002,13.74,10.91,83.75,0.0
2018-11-29 03:30:00+00:00,13.495000000000001,13.555,10.91,84.5,0.0
2018-11-29 04:00:00+00:00,13.24,13.255,10.969999999999999,86.25,0.0
2018-11-29 04:30:00+00:00,13.575,13.645,10.75,83.19999999999999,0.0
2018-11-29 05:00:00+00:00,13.785,13.85,10.475000000000001,80.61,0.005
2018-11-29 05:30:00+00:00,13.72,13.815,10.355,80.32499999999999,0.065
2018-11-29 06:00:00+00:00,12.760000000000002,12.864999999999998,10.695,87.4,0.09
2018-11-29 06:30:00+00:00,12.190000000000001,12.265,10.915,92.0,0.075
2018-11-29 07:00:00+00:00,11.969999999999999,12.004999999999999,10.92,93.35,0.095
2018-11-29 07:30:00+00:00,12.004999999999999,12.015,11.09,94.19999999999999,0.11499999999999999
2018-11-29 08:00:00+00:00,12.04,12.08,11.165,94.45,0.11499999999999999
2018-11-29 08:30:00+00:00,12.085,12.125,11.235,94.6,0.12
2018-11-29 09:00:00+00:00,12.085,12.129999999999999,11.254999999999999,94.7,0.165
2018-11-29 09:30:00+00:00,12.125,12.2,11.305,94.8,0.2
2018-11-29 10:00:00+00:00,12.14,12.295,11.184999999999999,93.94999999999999,0.2
2018-11-29 10:30:00+00:00,12.305,12.345,11.085,92.35,0.195
2018-11-29 11:00:00+00:00,12.275,12.370000000000001,10.17,87.15,0.16499999999999998
2018-11-29 11:30:00+00:00,12.219999999999999,12.315,9.15,81.69999999999999,0.12
2018-11-29 12:00:00+00:00,12.23,12.309999999999999,9.405,83.05,0.09
2018-11-29 12:30:00+00:00,12.33,12.395,9.015,80.4,0.1
2018-11-29 13:00:00+00:00,11.81,11.85,9.275,84.69999999999999,0.15000000000000002
2018-11-29 13:30:00+00:00,11.82,11.940000000000001,9.2,84.15,0.155
2018-11-29 14:00:00+00:00,11.965,12.07,8.865,81.5,0.09
2018-11-29 14:30:00+00:00,12.025,12.105,8.915,81.45,0.11000000000000001
2018-11-29 15:00:00+00:00,12.115,12.195,8.78,80.25,4.5200000000000005
2018-11-29 15:30:00+00:00,11.435,11.485,8.98,85.05,4.395
2018-11-29 16:00:00+00:00,10.95,10.965,9.365,90.05,8.045
2018-11-29 16:30:00+00:00,11.23,11.239999999999998,9.58,89.7,14.375
2018-11-29 17:00:00+00:00,11.205,11.205,10.094999999999999,92.95,49.245000000000005
2018-11-29 17:30:00+00:00,11.915,11.954999999999998,9.985,88.1,113.2
2018-11-29 18:00:00+00:00,12.125,12.149999999999999,9.9,86.4,127.05
2018-11-29 18:30:00+00:00,12.405,12.405000000000001,9.86,84.6,210.15
2018-11-29 19:00:00+00:00,12.865,12.79,9.844999999999999,82.05000000000001,343.75
2018-11-29 19:30:00+00:00,11.65,11.594999999999999,9.530000000000001,87.1,83.025
2018-11-29 20:00:00+00:00,11.975,11.885000000000002,10.39,90.15,346.65
2018-11-29 20:30:00+00:00,12.415,12.35,9.985,85.25,249.39999999999998
2018-11-29 21:00:00+00:00,11.965,11.915,9.555,85.4,93.865
2018-11-29 21:30:00+00:00,11.555,11.46,9.98,90.19999999999999,309.75
2018-11-29 22:00:00+00:00,13.34,13.100000000000001,10.36,82.35,581.7
2018-11-29 22:30:00+00:00,12.440000000000001,12.365,9.23,81.00999999999999,118.33
2018-11-29 23:00:00+00:00,11.45,11.32,9.95,90.6,185.14999999999998
2018-11-29 23:30:00+00:00,11.415,11.395,9.530000000000001,88.3,83.225
2018-11-30 00:00:00+00:00,11.54,11.52,9.035,84.75,110.65
2018-11-30 00:30:00+00:00,11.475,11.475000000000001,8.629999999999999,82.85,38.305
2018-11-30 01:00:00+00:00,11.175,11.215,8.21,82.15,1.91
2018-11-30 01:30:00+00:00,11.075,11.120000000000001,7.955,81.30000000000001,0.10500000000000001
2018-11-30 02:00:00+00:00,10.795000000000002,10.82,8.145,83.85,0.08499999999999999
2018-11-30 02:30:00+00:00,10.64,10.64,8.49,86.69999999999999,0.08499999999999999
2018-11-30 03:00:00+00:00,10.57,10.565,8.77,88.75,0.04
2018-11-30 03:30:00+00:00,10.434999999999999,10.45,8.719999999999999,89.25,0.065
2018-11-30 04:00:00+00:00,10.469999999999999,10.525,8.615,88.4,0.025
2018-11-30 04:30:00+00:00,10.56,10.665,8.01,84.4,0.015
2018-11-30 05:00:00+00:00,10.245000000000001,10.375,7.77,84.80000000000001,0.02
2018-11-30 05:30:00+00:00,10.100000000000001,10.155,7.88,86.25,0.02
2018-11-30 06:00:00+00:00,10.14,10.175,7.705,85.0,0.005
2018-11-30 06:30:00+00:00,10.21,10.3,7.445,83.15,0.005
2018-11-30 07:00:00+00:00,10.355,10.45,6.805,78.855,0.0
2018-11-30 07:30:00+00:00,10.285,10.395,6.555,77.88499999999999,0.01
2018-11-30 08:00:00+00:00,9.934999999999999,10.11,6.405,78.88499999999999,0.01
2018-11-30 08:30:00+00:00,9.615,9.705,6.605,81.69999999999999,0.01
2018-11-30 09:00:00+00:00,9.495000000000001,9.585,6.5,81.75,0.0
2018-11-30 09:30:00+00:00,9.45,9.59,5.525,76.735,0.0
2018-11-30 10:00:00+00:00,9.440000000000001,9.565,4.9399999999999995,73.74,0.0
2018-11-30 10:30:00+00:00,9.555,9.66,4.275,69.88999999999999,0.0
2018-11-30 11:00:00+00:00,9.405000000000001,9.524999999999999,3.9799999999999995,69.18,0.0
2018-11-30 11:30:00+00:00,9.235,9.355,3.815,69.16,0.0
2018-11-30 12:00:00+00:00,9.05,9.2,3.9400000000000004,70.63,0.0
2018-11-30 12:30:00+00:00,9.09,9.23,4.015,70.82499999999999,0.0
2018-11-30 13:00:00+00:00,9.1,9.21,4.140000000000001,71.37,0.0
2018-11-30 13:30:00+00:00,9.129999999999999,9.245000000000001,4.095000000000001,71.015,0.0
2018-11-30 14:00:00+00:00,9.11,9.215,3.76,69.465,0.0
2018-11-30 14:30:00+00:00,9.18,9.274999999999999,3.66,68.68,0.03
2018-11-30 15:00:00+00:00,8.945,9.075,3.435,68.66,3.18
2018-11-30 15:30:00+00:00,9.04,9.15,3.225,67.235,24.03
2018-11-30 16:00:00+00:00,9.195,9.25,3.17,66.285,55.18
2018-11-30 16:30:00+00:00,9.205,9.235,3.5949999999999998,68.265,107.15
2018-11-30 17:00:00+00:00,9.555,9.59,3.505,66.265,175.75
2018-11-30 17:30:00+00:00,9.885,9.98,3.785,66.1,296.25
2018-11-30 18:00:00+00:00,10.559999999999999,10.615,3.455,61.760000000000005,366.9
2018-11-30 18:30:00+00:00,11.16,11.100000000000001,3.17,58.175,415.15
2018-11-30 19:00:00+00:00,11.7,11.57,3.355,56.875,451.45000000000005
2018-11-30 19:30:00+00:00,12.25,12.079999999999998,4.005,57.405,465.9
2018-11-30 20:00:00+00:00,12.705,12.440000000000001,3.975,55.61,473.8
2018-11-30 20:30:00+00:00,12.975,12.75,3.915,54.405,465.1
2018-11-30 21:00:00+00:00,13.445,13.175,4.095000000000001,53.445,456.95000000000005
2018-11-30 21:30:00+00:00,13.55,13.285,4.0600000000000005,52.95,428.85
2018-11-30 22:00:00+00:00,13.37,13.155000000000001,4.08,53.64,394.1
2018-11-30 22:30:00+00:00,13.265,13.1,4.51,55.655,242.2
2018-11-30 23:00:00+00:00,12.78,12.75,4.475,57.315,114.55
2018-11-30 23:30:00+00:00,12.985,12.895,5.55,60.905,215.15
2018-12-01 00:00:00+00:00,12.485,12.469999999999999,5.75,63.81,142.0
2018-12-01 00:30:00+00:00,11.735,11.775,5.975,68.045,35.26
2018-12-01 01:00:00+00:00,10.995000000000001,11.065000000000001,6.4,73.54499999999999,2.9
2018-12-01 01:30:00+00:00,10.455,10.530000000000001,6.345000000000001,75.92,0.135
2018-12-01 02:00:00+00:00,10.045,10.149999999999999,6.1899999999999995,77.175,0.045000000000000005
2018-12-01 02:30:00+00:00,9.595,9.725000000000001,6.12,78.94,0.01
2018-12-01 03:00:00+00:00,9.48,9.6,5.425000000000001,76.035,0.0
2018-12-01 03:30:00+00:00,9.43,9.555,5.085,74.53999999999999,0.0
2018-12-01 04:00:00+00:00,9.205,9.325,5.34,77.015,0.0
2018-12-01 04:30:00+00:00,9.015,9.155000000000001,5.46,78.61,0.0
2018-12-01 05:00:00+00:00,8.945,9.08,5.375,78.545,0.0
2018-12-01 05:30:00+00:00,8.934999999999999,9.08,5.359999999999999,78.495,0.0
2018-12-01 06:00:00+00:00,8.885,9.045,5.615,80.16499999999999,0.0
2018-12-01 06:30:00+00:00,8.92,9.065000000000001,5.84,81.2,0.0
2018-12-01 07:00:00+00:00,9.04,9.2,5.800000000000001,80.35,0.0
2018-12-01 07:30:00+00:00,9.120000000000001,9.295,5.525,78.44,0.0
2018-12-01 08:00:00+00:00,9.205,9.44,5.404999999999999,77.36500000000001,0.0
2018-12-01 08:30:00+00:00,9.370000000000001,9.59,5.744999999999999,78.325,0.0
2018-12-01 09:00:00+00:00,9.06,9.29,6.04,81.6,0.0
2018-12-01 09:30:00+00:00,9.17,9.265,6.49,83.5,0.0
2018-12-01 10:00:00+00:00,9.399999999999999,9.41,6.904999999999999,84.6,0.005
2018-12-01 10:30:00+00:00,9.125,9.094999999999999,6.85,85.85,0.05
2018-12-01 11:00:00+00:00,9.004999999999999,8.985,7.29,89.15,0.075
2018-12-01 11:30:00+00:00,8.925,8.91,7.015000000000001,87.94999999999999,0.05
2018-12-01 12:00:00+00:00,8.575,8.535,7.074999999999999,90.4,0.08499999999999999
2018-12-01 12:30:00+00:00,8.8,8.765,7.515000000000001,91.75,0.055
2018-12-01 13:00:00+00:00,8.84,8.82,7.675,92.5,0.04
